日期,时段序号,时间段,电价(元/kWh说明),电价(元/kWh),小区负载(kW),光伏功率(kW),负载电量(kWh),光伏电量(kWh),净负荷(kWh),计划购电量(kWh),实际购电量(kWh),紧急购电量(kWh),充电量(kWh),放电量(kWh),弃光电量(kWh),时段末储电量(kWh),该时段购电费(元)
2025-11-28,8,1:10-1:20,附件1单日曲线,0.430200,2581.015100,0.000000,430.169183,0.000000,430.169183,430.169183,430.169183,0.000000,0.000000,0.000000,0.000000,7669.218667,185.058783
2025-11-28,9,1:20-1:30,附件1单日曲线,0.427900,2658.350000,0.000000,443.058333,0.000000,443.058333,443.058333,443.058333,0.000000,0.000000,0.000000,0.000000,7669.218667,189.584661
2025-11-28,10,1:30-1:40,附件1单日曲线,0.431200,2483.693500,0.000000,413.948917,0.000000,413.948917,413.948917,413.948917,0.000000,0.000000,0.000000,0.000000,7669.218667,178.494773
2025-11-28,11,1:40-1:50,附件1单日曲线,0.433300,2385.140500,0.000000,397.523417,0.000000,397.523417,397.523417,397.523417,0.000000,0.000000,0.000000,0.000000,7669.218667,172.246896
2025-11-28,12,1:50-2:00,附件1单日曲线,0.431100,2448.790000,0.000000,408.131667,0.000000,408.131667,408.131667,408.131667,0.000000,0.000000,0.000000,0.000000,7669.218667,175.945562
2025-11-28,13,2:00-2:10,附件1单日曲线,0.429300,2457.264100,0.000000,409.544017,0.000000,409.544017,409.544017,409.544017,0.000000,0.000000,0.000000,0.000000,7669.218667,175.817246
2025-11-28,14,2:10-2:20,附件1单日曲线,0.432400,2529.860800,0.000000,421.643467,0.000000,421.643467,421.643467,421.643467,0.000000,0.000000,0.000000,0.000000,7669.218667,182.318635
2025-11-28,15,2:20-2:30,附件1单日曲线,0.436700,2665.330000,0.000000,444.221667,0.000000,444.221667,444.221667,444.221667,0.000000,0.000000,0.000000,0.000000,7669.218667,193.991602
2025-11-28,16,2:30-2:40,附件1单日曲线,0.434800,2688.290900,0.000000,448.048483,0.000000,448.048483,448.048483,448.048483,0.000000,0.000000,0.000000,0.000000,7669.218667,194.811481
2025-11-28,17,2:40-2:50,附件1单日曲线,0.433500,2570.840500,0.000000,428.473417,0.000000,428.473417,428.473417,428.473417,0.000000,0.000000,0.000000,0.000000,7669.218667,185.743226
2025-11-28,18,2:50-3:00,附件1单日曲线,0.435700,2506.100000,0.000000,417.683333,0.000000,417.683333,417.683333,417.683333,0.000000,0.000000,0.000000,0.000000,7669.218667,181.984628
2025-11-28,19,3:00-3:10,附件1单日曲线,0.437400,2700.946900,0.000000,450.157817,0.000000,450.157817,450.157817,450.157817,0.000000,0.000000,0.000000,0.000000,7669.218667,196.899029
2025-11-28,20,3:10-3:20,附件1单日曲线,0.437100,2717.090600,0.000000,452.848433,0.000000,452.848433,452.848433,452.848433,0.000000,0.000000,0.000000,0.000000,7669.218667,197.940050
2025-11-28,21,3:20-3:30,附件1单日曲线,0.435600,2572.550000,0.000000,428.758333,0.000000,428.758333,428.758333,428.758333,0.000000,0.000000,0.000000,0.000000,7669.218667,186.767130
2025-11-28,22,3:30-3:40,附件1单日曲线,0.435300,2708.783300,0.000000,451.463883,0.000000,451.463883,451.463883,451.463883,0.000000,0.000000,0.000000,0.000000,7669.218667,196.522228
2025-11-28,23,3:40-3:50,附件1单日曲线,0.436000,2802.022700,0.000000,467.003783,0.000000,467.003783,467.003783,467.003783,0.000000,0.000000,0.000000,0.000000,7669.218667,203.613650
2025-11-28,24,3:50-4:00,附件1单日曲线,0.437800,2772.160000,0.000000,462.026667,0.000000,462.026667,462.026667,462.026667,0.000000,0.000000,0.000000,0.000000,7669.218667,202.275275
2025-11-28,25,4:00-4:10,附件1单日曲线,0.440100,2860.393800,0.000000,476.732300,0.000000,476.732300,476.732300,476.732300,0.000000,0.000000,0.000000,0.000000,7669.218667,209.809885
2025-11-28,26,4:10-4:20,附件1单日曲线,0.438900,2839.962600,0.000000,473.327100,0.000000,473.327100,473.327100,473.327100,0.000000,0.000000,0.000000,0.000000,7669.218667,207.743264
2025-11-28,27,4:20-4:30,附件1单日曲线,0.436400,2678.690000,0.000000,446.448333,0.000000,446.448333,446.448333,446.448333,0.000000,0.000000,0.000000,0.000000,7669.218667,194.830053
2025-11-28,28,4:30-4:40,附件1单日曲线,0.439300,2624.271100,0.000000,437.378517,0.000000,437.378517,437.378517,437.378517,0.000000,0.000000,0.000000,0.000000,7669.218667,192.140382
2025-11-28,29,4:40-4:50,附件1单日曲线,0.442200,2765.836700,0.000000,460.972783,0.000000,460.972783,460.972783,460.972783,0.000000,0.000000,0.000000,0.000000,7669.218667,203.842165
2025-11-28,30,4:50-5:00,附件1单日曲线,0.439500,2868.930000,0.000000,478.155000,0.000000,478.155000,478.155000,478.155000,0.000000,0.000000,0.000000,0.000000,7669.218667,210.149122
2025-11-28,31,5:00-5:10,附件1单日曲线,0.433300,2625.830300,0.000000,437.638383,0.000000,437.638383,437.638383,437.638383,0.000000,0.000000,0.000000,0.000000,7669.218667,189.628711
2025-11-28,32,5:10-5:20,附件1单日曲线,0.443900,2530.981600,0.000000,421.830267,0.000000,421.830267,421.830267,421.830267,0.000000,0.000000,0.000000,0.000000,7669.218667,187.250455
2025-11-28,33,5:20-5:30,附件1单日曲线,0.430100,2675.940000,0.000000,445.990000,0.000000,445.990000,445.990000,445.990000,0.000000,0.000000,0.000000,0.000000,7669.218667,191.820299
2025-11-28,34,5:30-5:40,附件1单日曲线,0.371300,2695.108900,0.001500,449.184817,0.000250,449.184567,1282.517900,1282.517900,0.000000,833.333333,0.000000,0.000000,8419.218667,476.198896
2025-11-28,35,5:40-5:50,附件1单日曲线,0.570800,2802.259700,0.000000,467.043283,0.000000,467.043283,0.000000,0.000000,0.000000,0.000000,467.043283,0.000000,7900.281685,0.000000
2025-11-28,36,5:50-6:00,附件1单日曲线,0.909900,2951.670000,0.000000,491.945000,0.000000,491.945000,0.000000,0.000000,0.000000,0.000000,491.945000,0.000000,7353.676130,0.000000
2025-11-28,37,6:00-6:10,附件1单日曲线,0.936800,2844.427400,0.020600,474.071233,0.003433,474.067800,0.000000,0.000000,0.000000,0.000000,474.067800,0.000000,6826.934130,0.000000
2025-11-28,38,6:10-6:20,附件1单日曲线,0.875800,2793.038200,0.000000,465.506367,0.000000,465.506367,0.000000,0.000000,0.000000,0.000000,465.506367,0.000000,6309.704833,0.000000
2025-11-28,39,6:20-6:30,附件1单日曲线,0.875900,2816.310000,0.000000,469.385000,0.000000,469.385000,0.000000,0.000000,0.000000,0.000000,469.385000,0.000000,5788.165944,0.000000
2025-11-28,40,6:30-6:40,附件1单日曲线,0.860100,2664.563100,0.287400,444.093850,0.047900,444.045950,0.000000,0.000000,0.000000,0.000000,444.045950,0.000000,5294.781556,0.000000
2025-11-28,41,6:40-6:50,附件1单日曲线,0.844200,2788.622800,2.043100,464.770467,0.340517,464.429950,0.000000,0.000000,0.000000,0.000000,464.429950,0.000000,4778.748278,0.000000
2025-11-28,42,6:50-7:00,附件1单日曲线,0.833400,3140.850000,74.775000,523.475000,12.462500,511.012500,0.000000,0.000000,0.000000,0.000000,511.012500,0.000000,4210.956611,0.000000
2025-11-28,43,7:00-7:10,附件1单日曲线,0.809200,3184.757200,306.583600,530.792867,51.097267,479.695600,0.000000,0.000000,0.000000,0.000000,479.695600,0.000000,3677.961500,0.000000
2025-11-28,44,7:10-7:20,附件1单日曲线,0.797200,3133.321500,591.941000,522.220250,98.656833,423.563417,0.000000,0.000000,0.000000,0.000000,423.563417,0.000000,3207.335481,0.000000
2025-11-28,45,7:20-7:30,附件1单日曲线,0.764400,3182.050000,867.075000,530.341667,144.512500,385.829167,0.000000,0.000000,0.000000,0.000000,385.829167,0.000000,2778.636407,0.000000
2025-11-28,46,7:30-7:40,附件1单日曲线,0.689900,3290.496100,1150.969100,548.416017,191.828183,356.587833,0.000000,0.000000,0.000000,0.000000,356.587833,0.000000,2382.427704,0.000000
2025-11-28,47,7:40-7:50,附件1单日曲线,0.860000,3329.483500,1431.455700,554.913917,238.575950,316.337967,0.000000,0.000000,0.000000,0.000000,316.337967,0.000000,2030.941074,0.000000
2025-11-28,48,7:50-8:00,附件1单日曲线,1.161700,3284.570000,1720.950000,547.428333,286.825000,260.603333,0.000000,0.000000,0.000000,0.000000,260.603333,0.000000,1741.381815,0.000000
2025-11-28,49,8:00-8:10,附件1单日曲线,1.168300,3251.512800,2058.297200,541.918800,343.049533,198.869267,0.000000,0.000000,0.000000,0.000000,198.869267,0.000000,1520.415963,0.000000
2025-11-28,50,8:10-8:20,附件1单日曲线,1.095600,3228.055200,2450.470800,538.009200,408.411800,129.597400,0.000000,0.000000,0.000000,0.000000,129.597400,0.000000,1376.418852,0.000000
2025-11-28,51,8:20-8:30,附件1单日曲线,1.084900,3175.150000,2802.487500,529.191667,467.081250,62.110417,0.000000,0.000000,0.000000,0.000000,62.110417,0.000000,1307.407278,0.000000
2025-11-28,52,8:30-8:40,附件1单日曲线,1.061000,3124.476200,3000.662600,520.746033,500.110433,20.635600,0.000000,0.000000,0.000000,0.000000,20.635600,0.000000,1284.478833,0.000000
2025-11-28,53,8:40-8:50,附件1单日曲线,1.043000,3407.789800,3224.006600,567.964967,537.334433,30.630533,0.000000,0.000000,0.000000,0.000000,30.630533,0.000000,1250.444907,0.000000
2025-11-28,54,8:50-9:00,附件1单日曲线,1.036000,3839.140000,3566.737500,639.856667,594.456250,45.400417,0.000000,0.000000,0.000000,0.000000,45.400417,0.000000,1200.000000,0.000000
2025-11-28,55,9:00-9:10,附件1单日曲线,1.014700,3860.871300,3940.678400,643.478550,656.779733,-13.301183,0.000000,0.000000,0.000000,13.301183,0.000000,0.000000,1211.971065,0.000000
2025-11-28,56,9:10-9:20,附件1单日曲线,0.992200,3785.982600,4174.711600,630.997100,695.785267,-64.788167,0.000000,0.000000,0.000000,397.695396,332.907229,0.000000,1200.000000,0.000000
2025-11-28,57,9:20-9:30,附件1单日曲线,0.970000,3835.230000,4321.275000,639.205000,720.212500,-81.007500,0.000000,0.000000,0.000000,0.000000,0.000000,81.007500,1200.000000,0.000000
2025-11-28,58,9:30-9:40,附件1单日曲线,0.942200,3902.527300,4600.108700,650.421217,766.684783,-116.263567,0.000000,0.000000,0.000000,0.000000,0.000000,116.263567,1200.000000,0.000000
2025-11-28,59,9:40-9:50,附件1单日曲线,0.956900,3848.503900,4930.002400,641.417317,821.667067,-180.249750,0.000000,0.000000,0.000000,0.000000,0.000000,180.249750,1200.000000,0.000000
2025-11-28,60,9:50-10:00,附件1单日曲线,0.997700,3720.070000,5152.237500,620.011667,858.706250,-238.694583,0.000000,0.000000,0.000000,0.000000,0.000000,238.694583,1200.000000,0.000000
2025-11-28,61,10:00-10:10,附件1单日曲线,0.991900,3706.957500,5196.413500,617.826250,866.068917,-248.242667,0.000000,0.000000,0.000000,0.000000,0.000000,248.242667,1200.000000,0.000000
2025-11-28,62,10:10-10:20,附件1单日曲线,0.958800,3802.002200,5329.743600,633.667033,888.290600,-254.623567,0.000000,0.000000,0.000000,254.623567,0.000000,0.000000,1429.161210,0.000000
2025-11-28,63,10:20-10:30,附件1单日曲线,0.954900,3862.860000,5583.600000,643.810000,930.600000,-286.790000,0.000000,0.000000,0.000000,833.333333,671.857565,125.314231,1432.652805,0.000000
2025-11-28,64,10:30-10:40,附件1单日曲线,0.983900,3760.523100,5758.958200,626.753850,959.826367,-333.072517,0.000000,0.000000,0.000000,333.072517,0.000000,0.000000,1732.418070,0.000000
2025-11-28,65,10:40-10:50,附件1单日曲线,0.799000,3740.838100,6004.792000,623.473017,1000.798667,-377.325650,0.000000,0.000000,0.000000,377.325650,0.000000,0.000000,2072.011155,0.000000
2025-11-28,66,10:50-11:00,附件1单日曲线,0.502500,3827.720000,6301.762500,637.953333,1050.293750,-412.340417,0.000000,0.000000,0.000000,412.340417,0.000000,0.000000,2443.117530,0.000000
2025-11-28,67,11:00-11:10,附件1单日曲线,0.466200,3784.916200,6451.207000,630.819367,1075.201167,-444.381800,0.000000,0.000000,0.000000,444.381800,0.000000,0.000000,2843.061150,0.000000
2025-11-28,68,11:10-11:20,附件1单日曲线,0.500700,3606.544900,6563.893400,601.090817,1093.982233,-492.891417,0.000000,0.000000,0.000000,492.891417,0.000000,0.000000,3286.663425,0.000000
2025-11-28,69,11:20-11:30,附件1单日曲线,0.482700,3456.390000,6635.137500,576.065000,1105.856250,-529.791250,0.000000,0.000000,0.000000,529.791250,0.000000,0.000000,3763.475550,0.000000
2025-11-28,70,11:30-11:40,附件1单日曲线,0.478500,3529.056300,6525.193300,588.176050,1087.532217,-499.356167,0.000000,0.000000,0.000000,499.356167,0.000000,0.000000,4212.896100,0.000000
2025-11-28,71,11:40-11:50,附件1单日曲线,0.466200,3709.377900,6337.127200,618.229650,1056.187867,-437.958217,0.000000,0.000000,0.000000,437.958217,0.000000,0.000000,4607.058495,0.000000
2025-11-28,72,11:50-12:00,附件1单日曲线,0.443200,3833.650000,6246.862500,638.941667,1041.143750,-402.202083,0.000000,0.000000,0.000000,402.202083,0.000000,0.000000,4969.040370,0.000000
2025-11-28,73,12:00-12:10,附件1单日曲线,0.441100,3809.195500,6358.110500,634.865917,1059.685083,-424.819167,0.000000,0.000000,0.000000,424.819167,0.000000,0.000000,5351.377620,0.000000
2025-11-28,74,12:10-12:20,附件1单日曲线,0.455100,3706.274900,6457.229500,617.712483,1076.204917,-458.492433,0.000000,0.000000,0.000000,458.492433,0.000000,0.000000,5764.020810,0.000000
2025-11-28,75,12:20-12:30,附件1单日曲线,0.446300,3617.690000,6512.962500,602.948333,1085.493750,-482.545417,0.000000,0.000000,0.000000,482.545417,0.000000,0.000000,6198.311685,0.000000
2025-11-28,76,12:30-12:40,附件1单日曲线,0.411300,3592.718000,6679.640200,598.786333,1113.273367,-514.487033,0.000000,0.000000,0.000000,514.487033,0.000000,0.000000,6661.350015,0.000000
2025-11-28,77,12:40-12:50,附件1单日曲线,0.568200,3580.605700,6811.501300,596.767617,1135.250217,-538.482600,0.000000,0.000000,0.000000,538.482600,0.000000,0.000000,7145.984355,0.000000
2025-11-28,78,12:50-13:00,附件1单日曲线,0.827900,3565.340000,6796.125000,594.223333,1132.687500,-538.464167,0.000000,0.000000,0.000000,538.464167,0.000000,0.000000,7630.602105,0.000000
2025-11-28,79,13:00-13:10,附件1单日曲线,0.863600,3589.484500,6619.750400,598.247417,1103.291733,-505.044317,0.000000,0.000000,0.000000,505.044317,0.000000,0.000000,8085.141990,0.000000
2025-11-28,80,13:10-13:20,附件1单日曲线,0.841600,3686.382000,6231.784000,614.397000,1038.630667,-424.233667,0.000000,0.000000,0.000000,424.233667,0.000000,0.000000,8466.952290,0.000000
2025-11-28,81,13:20-13:30,附件1单日曲线,0.861800,3765.350000,5878.125000,627.558333,979.687500,-352.129167,0.000000,0.000000,0.000000,352.129167,0.000000,0.000000,8783.868540,0.000000
2025-11-28,82,13:30-13:40,附件1单日曲线,0.862300,3673.795200,5894.233400,612.299200,982.372233,-370.073033,0.000000,0.000000,0.000000,370.073033,0.000000,0.000000,9116.934270,0.000000
2025-11-28,83,13:40-13:50,附件1单日曲线,0.902600,3496.400300,5774.997200,582.733383,962.499533,-379.766150,0.000000,0.000000,0.000000,379.766150,0.000000,0.000000,9458.723805,0.000000
2025-11-28,84,13:50-14:00,附件1单日曲线,0.975400,3393.400000,5458.725000,565.566667,909.787500,-344.220833,0.000000,0.000000,0.000000,344.220833,0.000000,0.000000,9768.522555,0.000000
2025-11-28,85,14:00-14:10,附件1单日曲线,1.000200,3448.671500,5349.406600,574.778583,891.567767,-316.789183,0.000000,0.000000,0.000000,316.789183,0.000000,0.000000,10053.632820,0.000000
2025-11-28,86,14:10-14:20,附件1单日曲线,0.997800,3398.006900,5107.912000,566.334483,851.318667,-284.984183,0.000000,0.000000,0.000000,284.984183,0.000000,0.000000,10310.118585,0.000000
2025-11-28,87,14:20-14:30,附件1单日曲线,1.027100,3275.720000,4700.362500,545.953333,783.393750,-237.440417,0.000000,0.000000,0.000000,237.440417,0.000000,0.000000,10523.814960,0.000000
2025-11-28,88,14:30-14:40,附件1单日曲线,1.090600,3384.143200,4456.265700,564.023867,742.710950,-178.687083,0.000000,0.000000,0.000000,178.687083,0.000000,0.000000,10684.633335,0.000000
2025-11-28,89,14:40-14:50,附件1单日曲线,0.937600,3560.683400,4177.842000,593.447233,696.307000,-102.859767,0.000000,0.000000,0.000000,102.859767,0.000000,0.000000,10777.207125,0.000000
2025-11-28,90,14:50-15:00,附件1单日曲线,0.669400,3654.860000,3806.812500,609.143333,634.468750,-25.325417,0.000000,0.000000,0.000000,25.325417,0.000000,0.000000,10800.000000,0.000000
2025-11-28,91,15:00-15:10,附件1单日曲线,0.660000,3669.186300,3506.879200,611.531050,584.479867,27.051183,27.051183,27.051183,0.000000,0.000000,0.000000,0.000000,10800.000000,17.853781
2025-11-28,92,15:10-15:20,附件1单日曲线,0.721700,3681.211000,3224.863700,613.535167,537.477283,76.057883,76.057883,76.057883,0.000000,0.000000,0.000000,0.000000,10800.000000,54.890974
2025-11-28,93,15:20-15:30,附件1单日曲线,0.730800,3635.450000,2904.675000,605.908333,484.112500,121.795833,121.795833,121.795833,0.000000,0.000000,0.000000,0.000000,10800.000000,89.008395
2025-11-28,94,15:30-15:40,附件1单日曲线,0.753400,3424.600800,2560.158200,570.766800,426.693033,144.073767,144.073767,144.073767,0.000000,0.000000,0.000000,0.000000,10800.000000,108.545176
2025-11-28,95,15:40-15:50,附件1单日曲线,0.782300,3322.630100,2263.205200,553.771683,377.200867,176.570817,176.570817,176.570817,0.000000,0.000000,0.000000,0.000000,10800.000000,138.131350
2025-11-28,96,15:50-16:00,附件1单日曲线,0.805500,3409.440000,2001.787500,568.240000,333.631250,234.608750,234.608750,234.608750,0.000000,0.000000,0.000000,0.000000,10800.000000,188.977348
2025-11-28,97,16:00-16:10,附件1单日曲线,0.827100,3507.866800,1689.079600,584.644467,281.513267,303.131200,303.131200,303.131200,0.000000,0.000000,0.000000,0.000000,10800.000000,250.719816
2025-11-28,98,16:10-16:20,附件1单日曲线,0.851900,3574.552200,1331.031700,595.758700,221.838617,373.920083,373.920083,373.920083,0.000000,0.000000,0.000000,0.000000,10800.000000,318.542519
2025-11-28,99,16:20-16:30,附件1单日曲线,0.879100,3555.770000,972.000000,592.628333,162.000000,430.628333,430.628333,430.628333,0.000000,0.000000,0.000000,0.000000,10800.000000,378.565368
2025-11-28,100,16:30-16:40,附件1单日曲线,0.902400,3366.276700,651.512200,561.046117,108.585367,452.460750,452.460750,452.460750,0.000000,0.000000,0.000000,0.000000,10800.000000,408.300581
2025-11-28,101,16:40-16:50,附件1单日曲线,0.916300,2992.865700,337.826200,498.810950,56.304367,442.506583,442.506583,442.506583,0.000000,0.000000,0.000000,0.000000,10800.000000,405.468782
2025-11-28,102,16:50-17:00,附件1单日曲线,0.926400,2669.100000,85.725000,444.850000,14.287500,430.562500,430.562500,430.562500,0.000000,0.000000,0.000000,0.000000,10800.000000,398.873100
2025-11-28,103,17:00-17:10,附件1单日曲线,0.946200,2698.968400,3.661700,449.828067,0.610283,449.217783,449.217783,449.217783,0.000000,0.000000,0.000000,0.000000,10800.000000,425.049867
2025-11-28,104,17:10-17:20,附件1单日曲线,0.974200,2768.457000,0.000000,461.409500,0.000000,461.409500,461.409500,461.409500,0.000000,0.000000,0.000000,0.000000,10800.000000,449.505135
2025-11-28,105,17:20-17:30,附件1单日曲线,0.986200,2708.400000,0.000000,451.400000,0.000000,451.400000,451.400000,451.400000,0.000000,0.000000,0.000000,0.000000,10800.000000,445.170680
2025-11-28,106,17:30-17:40,附件1单日曲线,0.976000,2647.264300,0.034900,441.210717,0.005817,441.204900,441.204900,441.204900,0.000000,0.000000,0.000000,0.000000,10800.000000,430.615982
2025-11-28,107,17:40-17:50,附件1单日曲线,1.074200,2687.349100,0.000000,447.891517,0.000000,447.891517,85.151167,85.151167,0.000000,0.000000,362.740350,0.000000,10396.955167,91.469383
2025-11-28,108,17:50-18:00,附件1单日曲线,1.231300,2710.100000,0.000000,451.683333,0.000000,451.683333,0.000000,0.000000,0.000000,0.000000,451.683333,0.000000,9895.084796,0.000000
2025-11-28,109,18:00-18:10,附件1单日曲线,1.256100,2549.683000,0.002500,424.947167,0.000417,424.946750,0.000000,0.000000,0.000000,0.000000,424.946750,0.000000,9422.921741,0.000000
2025-11-28,110,18:10-18:20,附件1单日曲线,1.244700,2660.414600,0.000000,443.402433,0.000000,443.402433,0.000000,0.000000,0.000000,0.000000,443.402433,0.000000,8930.252370,0.000000
2025-11-28,111,18:20-18:30,附件1单日曲线,1.254500,2864.330000,0.000000,477.388333,0.000000,477.388333,0.000000,0.000000,0.000000,0.000000,477.388333,0.000000,8399.820889,0.000000
2025-11-28,112,18:30-18:40,附件1单日曲线,1.252200,2559.749500,0.000000,426.624917,0.000000,426.624917,0.000000,0.000000,0.000000,0.000000,426.624917,0.000000,7925.793204,0.000000
2025-11-28,113,18:40-18:50,附件1单日曲线,1.288100,2558.540600,0.000000,426.423433,0.000000,426.423433,0.000000,0.000000,0.000000,0.000000,426.423433,0.000000,7451.989389,0.000000
2025-11-28,114,18:50-19:00,附件1单日曲线,1.346600,2893.810000,0.000000,482.301667,0.000000,482.301667,0.000000,0.000000,0.000000,0.000000,482.301667,0.000000,6916.098648,0.000000
2025-11-28,115,19:00-19:10,附件1单日曲线,1.352300,2780.727000,0.000000,463.454500,0.000000,463.454500,0.000000,0.000000,0.000000,0.000000,463.454500,0.000000,6401.149204,0.000000
2025-11-28,116,19:10-19:20,附件1单日曲线,1.344500,2700.115700,0.000000,450.019283,0.000000,450.019283,0.000000,0.000000,0.000000,0.000000,450.019283,0.000000,5901.127778,0.000000
2025-11-28,117,19:20-19:30,附件1单日曲线,1.348300,2872.570000,0.000000,478.761667,0.000000,478.761667,0.000000,0.000000,0.000000,0.000000,478.761667,0.000000,5369.170370,0.000000
2025-11-28,118,19:30-19:40,附件1单日曲线,1.349000,2977.399100,0.000000,496.233183,0.000000,496.233183,0.000000,0.000000,0.000000,0.000000,496.233183,0.000000,4817.800167,0.000000
2025-11-28,119,19:40-19:50,附件1单日曲线,1.347300,2894.456700,0.000000,482.409450,0.000000,482.409450,0.000000,0.000000,0.000000,0.000000,482.409450,0.000000,4281.789667,0.000000
2025-11-28,120,19:50-20:00,附件1单日曲线,1.348200,2764.070000,0.000000,460.678333,0.000000,460.678333,0.000000,0.000000,0.000000,0.000000,460.678333,0.000000,3769.924852,0.000000
2025-11-28,121,20:00-20:10,附件1单日曲线,1.351300,2809.721400,0.000000,468.286900,0.000000,468.286900,0.000000,0.000000,0.000000,0.000000,468.286900,0.000000,3249.606074,0.000000
2025-11-28,122,20:10-20:20,附件1单日曲线,1.340000,2788.044300,0.000000,464.674050,0.000000,464.674050,0.000000,0.000000,0.000000,0.000000,464.674050,0.000000,2733.301574,0.000000
2025-11-28,123,20:20-20:30,附件1单日曲线,1.348900,2700.250000,0.000000,450.041667,0.000000,450.041667,0.000000,0.000000,0.000000,0.000000,450.041667,0.000000,2233.255278,0.000000
2025-11-28,124,20:30-20:40,附件1单日曲线,1.395200,2785.260600,0.000000,464.210100,0.000000,464.210100,0.000000,0.000000,0.000000,0.000000,464.210100,0.000000,1717.466278,0.000000
2025-11-28,125,20:40-20:50,附件1单日曲线,1.222600,2794.317900,0.000000,465.719650,0.000000,465.719650,0.000000,0.000000,0.000000,0.000000,465.719650,0.000000,1200.000000,0.000000
2025-11-28,126,20:50-21:00,附件1单日曲线,0.933200,2707.590000,0.000000,451.265000,0.000000,451.265000,451.265000,451.265000,0.000000,0.000000,0.000000,0.000000,1200.000000,421.120498
2025-11-28,127,21:00-21:10,附件1单日曲线,0.906800,2747.061700,0.000000,457.843617,0.000000,457.843617,457.843617,457.843617,0.000000,0.000000,0.000000,0.000000,1200.000000,415.172592
2025-11-28,128,21:10-21:20,附件1单日曲线,0.937100,2699.531600,0.000000,449.921933,0.000000,449.921933,449.921933,449.921933,0.000000,0.000000,0.000000,0.000000,1200.000000,421.621844
2025-11-28,129,21:20-21:30,附件1单日曲线,0.937100,2623.830000,0.000000,437.305000,0.000000,437.305000,437.305000,437.305000,0.000000,0.000000,0.000000,0.000000,1200.000000,409.798516
2025-11-28,130,21:30-21:40,附件1单日曲线,0.987100,2755.999900,0.000000,459.333317,0.000000,459.333317,459.333317,459.333317,0.000000,0.000000,0.000000,0.000000,1200.000000,453.407917
2025-11-28,131,21:40-21:50,附件1单日曲线,0.776400,2541.346300,0.000000,423.557717,0.000000,423.557717,423.557717,423.557717,0.000000,0.000000,0.000000,0.000000,1200.000000,328.850211
2025-11-28,132,21:50-22:00,附件1单日曲线,0.420900,2117.860000,0.000000,352.976667,0.000000,352.976667,1186.310000,1186.310000,0.000000,833.333333,0.000000,0.000000,1950.000000,499.317879
2025-11-28,133,22:00-22:10,附件1单日曲线,0.385900,2190.014000,0.000000,365.002333,0.000000,365.002333,1198.335667,1198.335667,0.000000,833.333333,0.000000,0.000000,2700.000000,462.437734
2025-11-28,134,22:10-22:20,附件1单日曲线,0.436800,2186.892600,0.000000,364.482100,0.000000,364.482100,364.482100,364.482100,0.000000,0.000000,0.000000,0.000000,2700.000000,159.205781
2025-11-28,135,22:20-22:30,附件1单日曲线,0.419800,2052.410000,0.000000,342.068333,0.000000,342.068333,1175.401667,1175.401667,0.000000,833.333333,0.000000,0.000000,3450.000000,493.433620
2025-11-28,136,22:30-22:40,附件1单日曲线,0.418600,2307.443200,0.000000,384.573867,0.000000,384.573867,1217.907200,1217.907200,0.000000,833.333333,0.000000,0.000000,4200.000000,509.815954
2025-11-28,137,22:40-22:50,附件1单日曲线,0.424100,2436.255600,0.000000,406.042600,0.000000,406.042600,406.042600,406.042600,0.000000,0.000000,0.000000,0.000000,4200.000000,172.202667
2025-11-28,138,22:50-23:00,附件1单日曲线,0.423700,2327.280000,0.000000,387.880000,0.000000,387.880000,1221.213333,1221.213333,0.000000,833.333333,0.000000,0.000000,4950.000000,517.428089
2025-11-28,139,23:00-23:10,附件1单日曲线,0.424800,2374.510900,0.000000,395.751817,0.000000,395.751817,395.751817,395.751817,0.000000,0.000000,0.000000,0.000000,4950.000000,168.115372
2025-11-28,140,23:10-23:20,附件1单日曲线,0.424000,2323.637800,0.000000,387.272967,0.000000,387.272967,387.272967,387.272967,0.000000,0.000000,0.000000,0.000000,4950.000000,164.203738
2025-11-28,141,23:20-23:30,附件1单日曲线,0.422000,2201.740000,0.000000,366.956667,0.000000,366.956667,1200.290000,1200.290000,0.000000,833.333333,0.000000,0.000000,5700.000000,506.522380
2025-11-28,142,23:30-23:40,附件1单日曲线,0.424000,2345.077700,0.000000,390.846283,0.000000,390.846283,724.179617,724.179617,0.000000,333.333333,0.000000,0.000000,6000.000000,307.052157
2025-11-28,143,23:40-23:50,附件1单日曲线,0.427100,2531.206900,0.000000,421.867817,0.000000,421.867817,421.867817,421.867817,0.000000,0.000000,0.000000,0.000000,6000.000000,180.179744
2025-11-28,144,23:50-0:00+1,附件1单日曲线,0.427600,2575.090000,0.000000,429.181667,0.000000,429.181667,429.181667,429.181667,0.000000,0.000000,0.000000,0.000000,6000.000000,183.518081
2025-11-29,1,0:00-0:10,附件1单日曲线,0.424800,2495.876200,0.000000,415.979367,0.000000,415.979367,1249.312700,1249.312700,0.000000,833.333333,0.000000,0.000000,6750.000000,530.708035
2025-11-29,2,0:10-0:20,附件1单日曲线,0.424500,2400.200900,0.000000,400.033483,0.000000,400.033483,1233.366817,1233.366817,0.000000,833.333333,0.000000,0.000000,7500.000000,523.564214
